gene,z,logFC,pvals,p_adj,is_known_marker
Ift22,3.2941144,0.26362357,0.0009873233822671552,0.003954872794728147,False
Coa4,3.2932339,1.0275949,0.0009904205814963059,0.003966448945230759,False
Lhpp,3.293101,0.96525145,0.0009908888638888273,0.003967494135139805,False
Pik3r1,3.2917554,0.3381373,0.0009956417820263569,0.0039856908734997795,False
Zer1,3.2866387,0.38040477,0.001013907980491726,0.0040545726783600385,False
Usp46,3.2848945,0.39292523,0.0010202056576715183,0.004078904550276831,False
Zdhhc21,3.283632,0.28627485,0.0010247865416549756,0.004096363747020588,False
Umps,3.2830007,0.28467235,0.0010270841155551008,0.004103833588227365,False
Abcf1,3.2824192,0.18543133,0.00102920451876883,0.004111316231488468,False
Tspan31,3.2823694,0.23760813,0.0010293864559952318,0.004111316231488468,False
Tulp3,3.2819874,0.4923761,0.001030782297224909,0.004115173630911041,False
Tsr2,3.277037,0.33951214,0.0010490266219421798,0.004185390977142251,False
Haus2,3.2755418,0.3485095,0.0010545951187428803,0.004205854548368407,False
Cep126,3.2741296,0.8396488,0.0010598793539740167,0.004226048115772646,False
Pop5,3.272884,0.2707216,0.0010645622461030845,0.004243700431360703,False
Psen2,3.270641,2.180976,0.0010730397188940942,0.004273180853082411,False
Pkp2,3.2663386,3.3620143,0.0010894789887803554,0.004335039161386117,False
Golgb1,3.2642121,0.25975204,0.001097689135910945,0.004364984910076787,False
Dusp3,3.2638302,1.6634583,0.0010991704471142527,0.004369967425699976,False
Spata6,3.2631323,1.7576841,0.001101880221228794,0.0043798308523567775,False
Ltbr,3.2625012,1.0908494,0.0011043372434014417,0.00438868573535303,False
Bak1,3.2585309,0.61893016,0.0011199071208921373,0.00444963719882803,False
Cul4b,3.2564542,0.38859108,0.0011281309595329093,0.004479522496784305,False
Acadvl,3.2526667,0.53283846,0.0011432751936389293,0.004537773523653146,False
Dtx4,3.2526002,1.5835696,0.0011435425514588024,0.004537893612351239,False
Fbxo9,3.2521849,0.29145265,0.0011452148476070432,0.004543587680006468,False
Pptc7,3.2515204,0.62091506,0.0011478952238535784,0.004552334581295822,False
Tmem109,3.2510054,0.41264403,0.0011499765024506454,0.004559643729107707,False
6030419C18Rik,3.2477994,1.7333124,0.0011630127907255843,0.004606560803331325,False
Timp2,3.2473009,0.78321815,0.001165051378136607,0.004613680597177016,False
Hcfc1r1,3.2437956,0.28740406,0.0011794829966584423,0.004668898670743729,False
Dgcr2,3.2384963,0.33282444,0.00120161531203549,0.004755524288057742,False
Map7d2,3.2365694,1.4475582,0.0012097580989264558,0.004786760441462361,False
Gm16006,3.2353733,1.816568,0.0012148378480704956,0.004805866385742294,False
Pus10,3.2350411,0.62007165,0.001216252381911163,0.004810467934986102,False
Gcn1l1,3.2342436,0.2885349,0.0012196534724321583,0.004822923101008074,False
Mios,3.2332304,0.46151274,0.0012239883668915222,0.004837066560796375,False
Hmgn3,3.2329645,0.16329627,0.00122512774175878,0.004840569745978797,False
Slc26a2,3.2309046,1.0745304,0.0012339911662061504,0.004874583473688238,False
Scx,3.2298746,2.0801978,0.0012384450510740943,0.004890158826595233,False
Aacs,3.2278812,1.0136455,0.0012471076736351619,0.004923348549031222,False
Coq2,3.2244756,0.37937582,0.0012620358644982175,0.004977149064626289,False
Tbl3,3.2243593,0.29657638,0.001262548508560208,0.004978145015519947,False
Rapgef3,3.2242098,2.142377,0.001263207904854139,0.004979719071267429,False
Tmem161a,3.2181299,0.4887886,0.001290294278276969,0.005081263825502656,False
Ethe1,3.217216,0.38870335,0.0012944106595815291,0.005095377542931074,False
Dclre1a,3.2167344,0.5801159,0.0012965859923286527,0.005102891076943879,False
Ndufb3,3.2144418,0.12978078,0.0013069838816369402,0.005142755861564432,False
Mfsd10,3.2138937,0.48884207,0.001309481708333373,0.005151525265322184,False
Nop9,3.2130797,0.30405685,0.0013131987305107934,0.005165086416614483,False
Kifc3,3.210405,2.1008513,0.0013254804651635474,0.005211853602781484,False
Nvl,3.2087271,0.23560117,0.0013332391643437096,0.005240678654009911,False
Plekha3,3.2081125,0.38127685,0.0013360919314512486,0.005250813855450811,False
Shroom3,3.2069664,1.3702248,0.001341427006008249,0.005270698309996279,False
Rnf145,3.2041588,0.41980878,0.001354577200020093,0.0053212752527061905,False
Ankrd9,3.2036936,1.4380857,0.0013567673790668535,0.005328306809640607,False
Syngr2,3.2036605,1.8044108,0.0013569239453570365,0.005328306809640607,False
Pdxdc1,3.2027302,0.27589768,0.001361314573662901,0.005344451205196772,False
Otulin,3.2026138,0.29070503,0.00136186432265712,0.005345512976073548,False
Ppif,3.2003381,0.48886803,0.0013726650041933218,0.005384594284741953,False
Xpo5,3.2002716,0.6544858,0.0013729815363157079,0.005384732299907035,False
